province,month,objective,p_esta,m_esta
นครราชสีมา,มิถุนายน,บริการ,0,0.0
นครราชสีมา,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
นครราชสีมา,กรกฎาคม,ผลิต,0,0.0
นครราชสีมา,กรกฎาคม,บริการ,0,0.0
นครราชสีมา,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
นครราชสีมา,สิงหาคม,ผลิต,0,0.0
นครราชสีมา,สิงหาคม,บริการ,0,0.0
นครราชสีมา,กันยายน,ขายส่ง/ขายปลีก,0,0.0
นครราชสีมา,กันยายน,ผลิต,0,0.0
นครราชสีมา,กันยายน,บริการ,0,0.0
นครราชสีมา,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
นครราชสีมา,ตุลาคม,ผลิต,0,0.0
นครราชสีมา,ตุลาคม,บริการ,0,0.0
นครราชสีมา,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
นครราชสีมา,พฤศจิกายน,ผลิต,0,0.0
นครราชสีมา,พฤศจิกายน,บริการ,0,0.0
นครราชสีมา,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
นครราชสีมา,ธันวาคม,ผลิต,0,0.0
นครราชสีมา,ธันวาคม,บริการ,0,0.0
บึงกาฬ,มกราคม,ขายส่ง/ขายปลีก,5,10.5
บึงกาฬ,มกราคม,ผลิต,0,0.0
บึงกาฬ,มกราคม,บริการ,7,14.5
บึงกาฬ,กุมภาพันธ์,ขายส่ง/ขายปลีก,2,3.0
บึงกาฬ,กุมภาพันธ์,ผลิต,3,6.5
บึงกาฬ,กุมภาพันธ์,บริการ,11,12.1
บึงกาฬ,มีนาคม,ขายส่ง/ขายปลีก,2,2.0
บึงกาฬ,มีนาคม,ผลิต,1,0.5
บึงกาฬ,มีนาคม,บริการ,7,10.8
บึงกาฬ,เมษายน,ขายส่ง/ขายปลีก,3,7.1
บึงกาฬ,เมษายน,ผลิต,1,2.0
บึงกาฬ,เมษายน,บริการ,7,5.2
บึงกาฬ,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,พฤษภาคม,ผลิต,0,0.0
บึงกาฬ,พฤษภาคม,บริการ,0,0.0
บึงกาฬ,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,มิถุนายน,ผลิต,0,0.0
บึงกาฬ,มิถุนายน,บริการ,0,0.0
บึงกาฬ,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,กรกฎาคม,ผลิต,0,0.0
บึงกาฬ,กรกฎาคม,บริการ,0,0.0
บึงกาฬ,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,สิงหาคม,ผลิต,0,0.0
บึงกาฬ,สิงหาคม,บริการ,0,0.0
บึงกาฬ,กันยายน,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,กันยายน,ผลิต,0,0.0
บึงกาฬ,กันยายน,บริการ,0,0.0
บึงกาฬ,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,ตุลาคม,ผลิต,0,0.0
บึงกาฬ,ตุลาคม,บริการ,0,0.0
บึงกาฬ,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,พฤศจิกายน,ผลิต,0,0.0
บึงกาฬ,พฤศจิกายน,บริการ,0,0.0
บึงกาฬ,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
บึงกาฬ,ธันวาคม,ผลิต,0,0.0
บึงกาฬ,ธันวาคม,บริการ,0,0.0
บุรีรัมย์,มกราคม,ขายส่ง/ขายปลีก,18,25.4
บุรีรัมย์,มกราคม,ผลิต,4,2.8
บุรีรัมย์,มกราคม,บริการ,38,54.2
บุรีรัมย์,กุมภาพันธ์,ขายส่ง/ขายปลีก,16,20.0
บุรีรัมย์,กุมภาพันธ์,ผลิต,6,8.0
บุรีรัมย์,กุมภาพันธ์,บริการ,21,26.82
บุรีรัมย์,มีนาคม,ขายส่ง/ขายปลีก,14,17.82
บุรีรัมย์,มีนาคม,ผลิต,8,12.85
บุรีรัมย์,มีนาคม,บริการ,20,28.7
บุรีรัมย์,เมษายน,ขายส่ง/ขายปลีก,10,14.2
บุรีรัมย์,เมษายน,ผลิต,6,4.15
บุรีรัมย์,เมษายน,บริการ,27,21.5
บุรีรัมย์,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,พฤษภาคม,ผลิต,0,0.0
บุรีรัมย์,พฤษภาคม,บริการ,0,0.0
บุรีรัมย์,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,มิถุนายน,ผลิต,0,0.0
บุรีรัมย์,มิถุนายน,บริการ,0,0.0
บุรีรัมย์,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,กรกฎาคม,ผลิต,0,0.0
บุรีรัมย์,กรกฎาคม,บริการ,0,0.0
บุรีรัมย์,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,สิงหาคม,ผลิต,0,0.0
บุรีรัมย์,สิงหาคม,บริการ,0,0.0
บุรีรัมย์,กันยายน,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,กันยายน,ผลิต,0,0.0
บุรีรัมย์,กันยายน,บริการ,0,0.0
บุรีรัมย์,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,ตุลาคม,ผลิต,0,0.0
บุรีรัมย์,ตุลาคม,บริการ,0,0.0
บุรีรัมย์,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,พฤศจิกายน,ผลิต,0,0.0
บุรีรัมย์,พฤศจิกายน,บริการ,0,0.0
บุรีรัมย์,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
บุรีรัมย์,ธันวาคม,ผลิต,0,0.0
บุรีรัมย์,ธันวาคม,บริการ,0,0.0
มหาสารคาม,มกราคม,ขายส่ง/ขายปลีก,29,39.6
มหาสารคาม,มกราคม,ผลิต,2,1.9
มหาสารคาม,มกราคม,บริการ,20,24.1
มหาสารคาม,กุมภาพันธ์,ขายส่ง/ขายปลีก,13,18.3
มหาสารคาม,กุมภาพันธ์,ผลิต,2,4.0
มหาสารคาม,กุมภาพันธ์,บริการ,13,23.65
มหาสารคาม,มีนาคม,ขายส่ง/ขายปลีก,13,11.4
มหาสารคาม,มีนาคม,ผลิต,1,1.0
มหาสารคาม,มีนาคม,บริการ,10,12.017
มหาสารคาม,เมษายน,ขายส่ง/ขายปลีก,17,23.1
มหาสารคาม,เมษายน,ผลิต,4,4.0
มหาสารคาม,เมษายน,บริการ,16,27.0
มหาสารคาม,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,พฤษภาคม,ผลิต,0,0.0
มหาสารคาม,พฤษภาคม,บริการ,0,0.0
มหาสารคาม,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,มิถุนายน,ผลิต,0,0.0
มหาสารคาม,มิถุนายน,บริการ,0,0.0
มหาสารคาม,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,กรกฎาคม,ผลิต,0,0.0
มหาสารคาม,กรกฎาคม,บริการ,0,0.0
มหาสารคาม,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,สิงหาคม,ผลิต,0,0.0
มหาสารคาม,สิงหาคม,บริการ,0,0.0
มหาสารคาม,กันยายน,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,กันยายน,ผลิต,0,0.0
มหาสารคาม,กันยายน,บริการ,0,0.0
มหาสารคาม,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,ตุลาคม,ผลิต,0,0.0
มหาสารคาม,ตุลาคม,บริการ,0,0.0
มหาสารคาม,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,พฤศจิกายน,ผลิต,0,0.0
มหาสารคาม,พฤศจิกายน,บริการ,0,0.0
มหาสารคาม,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
มหาสารคาม,ธันวาคม,ผลิต,0,0.0
มหาสารคาม,ธันวาคม,บริการ,0,0.0
มุกดาหาร,มกราคม,ขายส่ง/ขายปลีก,11,14.45
มุกดาหาร,มกราคม,ผลิต,2,5.5
มุกดาหาร,มกราคม,บริการ,6,6.4
มุกดาหาร,กุมภาพันธ์,ขายส่ง/ขายปลีก,4,4.0
มุกดาหาร,กุมภาพันธ์,ผลิต,0,0.0
มุกดาหาร,กุมภาพันธ์,บริการ,5,5.55
มุกดาหาร,มีนาคม,ขายส่ง/ขายปลีก,6,5.1
มุกดาหาร,มีนาคม,ผลิต,1,5.0
มุกดาหาร,มีนาคม,บริการ,3,2.1
มุกดาหาร,เมษายน,ขายส่ง/ขายปลีก,3,4.0
มุกดาหาร,เมษายน,ผลิต,1,1.0
มุกดาหาร,เมษายน,บริการ,7,14.1
มุกดาหาร,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,พฤษภาคม,ผลิต,0,0.0
มุกดาหาร,พฤษภาคม,บริการ,0,0.0
มุกดาหาร,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,มิถุนายน,ผลิต,0,0.0
มุกดาหาร,มิถุนายน,บริการ,0,0.0
มุกดาหาร,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,กรกฎาคม,ผลิต,0,0.0
มุกดาหาร,กรกฎาคม,บริการ,0,0.0
มุกดาหาร,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,สิงหาคม,ผลิต,0,0.0
มุกดาหาร,สิงหาคม,บริการ,0,0.0
มุกดาหาร,กันยายน,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,กันยายน,ผลิต,0,0.0
มุกดาหาร,กันยายน,บริการ,0,0.0
มุกดาหาร,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,ตุลาคม,ผลิต,0,0.0
มุกดาหาร,ตุลาคม,บริการ,0,0.0
มุกดาหาร,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,พฤศจิกายน,ผลิต,0,0.0
มุกดาหาร,พฤศจิกายน,บริการ,0,0.0
มุกดาหาร,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
มุกดาหาร,ธันวาคม,ผลิต,0,0.0
มุกดาหาร,ธันวาคม,บริการ,0,0.0
ยโสธร,มกราคม,ขายส่ง/ขายปลีก,10,16.7
ยโสธร,มกราคม,ผลิต,2,2.0
ยโสธร,มกราคม,บริการ,9,8.7
ยโสธร,กุมภาพันธ์,ขายส่ง/ขายปลีก,7,11.8
ยโสธร,กุมภาพันธ์,ผลิต,1,1.0
ยโสธร,กุมภาพันธ์,บริการ,7,5.6
ยโสธร,มีนาคม,ขายส่ง/ขายปลีก,3,4.0
ยโสธร,มีนาคม,ผลิต,0,0.0
ยโสธร,มีนาคม,บริการ,5,9.1
ยโสธร,เมษายน,ขายส่ง/ขายปลีก,7,7.9
ยโสธร,เมษายน,ผลิต,1,0.5
ยโสธร,เมษายน,บริการ,6,9.0
ยโสธร,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,พฤษภาคม,ผลิต,0,0.0
ยโสธร,พฤษภาคม,บริการ,0,0.0
ยโสธร,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,มิถุนายน,ผลิต,0,0.0
ยโสธร,มิถุนายน,บริการ,0,0.0
ยโสธร,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,กรกฎาคม,ผลิต,0,0.0
ยโสธร,กรกฎาคม,บริการ,0,0.0
ยโสธร,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,สิงหาคม,ผลิต,0,0.0
ยโสธร,สิงหาคม,บริการ,0,0.0
ยโสธร,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,กันยายน,ผลิต,0,0.0
ยโสธร,กันยายน,บริการ,0,0.0
ยโสธร,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,ตุลาคม,ผลิต,0,0.0
ยโสธร,ตุลาคม,บริการ,0,0.0
ยโสธร,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,พฤศจิกายน,ผลิต,0,0.0
ยโสธร,พฤศจิกายน,บริการ,0,0.0
ยโสธร,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,ธันวาคม,ผลิต,0,0.0
ยโสธร,ธันวาคม,บริการ,0,0.0
ร้อยเอ็ด,มกราคม,ขายส่ง/ขายปลีก,19,22.8
ร้อยเอ็ด,มกราคม,ผลิต,5,9.0
ร้อยเอ็ด,มกราคม,บริการ,21,26.703
ร้อยเอ็ด,กุมภาพันธ์,ขายส่ง/ขายปลีก,15,19.2
ร้อยเอ็ด,กุมภาพันธ์,ผลิต,9,21.3
ร้อยเอ็ด,กุมภาพันธ์,บริการ,16,25.95
ร้อยเอ็ด,มีนาคม,ขายส่ง/ขายปลีก,15,15.7
ร้อยเอ็ด,มีนาคม,ผลิต,2,6.0
ร้อยเอ็ด,มีนาคม,บริการ,22,39.71
ร้อยเอ็ด,เมษายน,ขายส่ง/ขายปลีก,12,19.0
ร้อยเอ็ด,เมษายน,ผลิต,4,2.55
ร้อยเอ็ด,เมษายน,บริการ,14,11.9
ร้อยเอ็ด,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,พฤษภาคม,ผลิต,0,0.0
ร้อยเอ็ด,พฤษภาคม,บริการ,0,0.0
ร้อยเอ็ด,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,มิถุนายน,ผลิต,0,0.0
ร้อยเอ็ด,มิถุนายน,บริการ,0,0.0
ร้อยเอ็ด,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,กรกฎาคม,ผลิต,0,0.0
ร้อยเอ็ด,กรกฎาคม,บริการ,0,0.0
ร้อยเอ็ด,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,สิงหาคม,ผลิต,0,0.0
ร้อยเอ็ด,สิงหาคม,บริการ,0,0.0
ร้อยเอ็ด,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,กันยายน,ผลิต,0,0.0
ร้อยเอ็ด,กันยายน,บริการ,0,0.0
ร้อยเอ็ด,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,ตุลาคม,ผลิต,0,0.0
ร้อยเอ็ด,ตุลาคม,บริการ,0,0.0
ร้อยเอ็ด,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,พฤศจิกายน,ผลิต,0,0.0
ร้อยเอ็ด,พฤศจิกายน,บริการ,0,0.0
ร้อยเอ็ด,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ร้อยเอ็ด,ธันวาคม,ผลิต,0,0.0
ร้อยเอ็ด,ธันวาคม,บริการ,0,0.0
เลย,มกราคม,ขายส่ง/ขายปลีก,7,10.0
เลย,มกราคม,ผลิต,0,0.0
เลย,มกราคม,บริการ,8,10.2
เลย,กุมภาพันธ์,ขายส่ง/ขายปลีก,6,9.6
เลย,กุมภาพันธ์,ผลิต,0,0.0
เลย,กุมภาพันธ์,บริการ,8,9.66789
เลย,มีนาคม,ขายส่ง/ขายปลีก,3,3.0
เลย,มีนาคม,ผลิต,0,0.0
เลย,มีนาคม,บริการ,7,4.9
เลย,เมษายน,ขายส่ง/ขายปลีก,3,10.5
เลย,เมษายน,ผลิต,2,1.5
เลย,เมษายน,บริการ,7,6.7
เลย,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
เลย,พฤษภาคม,ผลิต,0,0.0
เลย,พฤษภาคม,บริการ,0,0.0
เลย,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
เลย,มิถุนายน,ผลิต,0,0.0
เลย,มิถุนายน,บริการ,0,0.0
เลย,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
เลย,กรกฎาคม,ผลิต,0,0.0
เลย,กรกฎาคม,บริการ,0,0.0
เลย,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
เลย,สิงหาคม,ผลิต,0,0.0
เลย,สิงหาคม,บริการ,0,0.0
เลย,กันยายน,ขายส่ง/ขายปลีก,0,0.0
เลย,กันยายน,ผลิต,0,0.0
เลย,กันยายน,บริการ,0,0.0
เลย,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
เลย,ตุลาคม,ผลิต,0,0.0
เลย,ตุลาคม,บริการ,0,0.0
เลย,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
เลย,พฤศจิกายน,ผลิต,0,0.0
เลย,พฤศจิกายน,บริการ,0,0.0
เลย,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
เลย,ธันวาคม,ผลิต,0,0.0
เลย,ธันวาคม,บริการ,0,0.0
ศรีสะเกษ,มกราคม,ขายส่ง/ขายปลีก,11,49.9
ศรีสะเกษ,มกราคม,ผลิต,2,1.6
ศรีสะเกษ,มกราคม,บริการ,22,24.8
ศรีสะเกษ,กุมภาพันธ์,ขายส่ง/ขายปลีก,5,5.05
ศรีสะเกษ,กุมภาพันธ์,ผลิต,4,8.0
ศรีสะเกษ,กุมภาพันธ์,บริการ,13,10.5
ศรีสะเกษ,มีนาคม,ขายส่ง/ขายปลีก,9,8.71
ศรีสะเกษ,มีนาคม,ผลิต,4,5.0
ศรีสะเกษ,มีนาคม,บริการ,20,27.8
ศรีสะเกษ,เมษายน,ขายส่ง/ขายปลีก,7,5.8
ศรีสะเกษ,เมษายน,ผลิต,3,14.0
ศรีสะเกษ,เมษายน,บริการ,6,7.1
ศรีสะเกษ,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,พฤษภาคม,ผลิต,0,0.0
ศรีสะเกษ,พฤษภาคม,บริการ,0,0.0
ศรีสะเกษ,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,มิถุนายน,ผลิต,0,0.0
ศรีสะเกษ,มิถุนายน,บริการ,0,0.0
ศรีสะเกษ,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,กรกฎาคม,ผลิต,0,0.0
ศรีสะเกษ,กรกฎาคม,บริการ,0,0.0
ศรีสะเกษ,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,สิงหาคม,ผลิต,0,0.0
ศรีสะเกษ,สิงหาคม,บริการ,0,0.0
ศรีสะเกษ,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,กันยายน,ผลิต,0,0.0
ศรีสะเกษ,กันยายน,บริการ,0,0.0
ศรีสะเกษ,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,ตุลาคม,ผลิต,0,0.0
ศรีสะเกษ,ตุลาคม,บริการ,0,0.0
ศรีสะเกษ,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,พฤศจิกายน,ผลิต,0,0.0
ศรีสะเกษ,พฤศจิกายน,บริการ,0,0.0
ศรีสะเกษ,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ศรีสะเกษ,ธันวาคม,ผลิต,0,0.0
ศรีสะเกษ,ธันวาคม,บริการ,0,0.0
สกลนคร,มกราคม,ขายส่ง/ขายปลีก,8,12.0
สกลนคร,มกราคม,ผลิต,3,6.3
สกลนคร,มกราคม,บริการ,18,24.2
สกลนคร,กุมภาพันธ์,ขายส่ง/ขายปลีก,9,24.25
สกลนคร,กุมภาพันธ์,ผลิต,2,2.0
สกลนคร,กุมภาพันธ์,บริการ,10,10.1
สกลนคร,มีนาคม,ขายส่ง/ขายปลีก,13,21.0
สกลนคร,มีนาคม,ผลิต,2,1.5
สกลนคร,มีนาคม,บริการ,23,26.0
สกลนคร,เมษายน,ขายส่ง/ขายปลีก,12,19.0
สกลนคร,เมษายน,ผลิต,3,2.22
สกลนคร,เมษายน,บริการ,17,14.12
สกลนคร,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,พฤษภาคม,ผลิต,0,0.0
สกลนคร,พฤษภาคม,บริการ,0,0.0
สกลนคร,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,มิถุนายน,ผลิต,0,0.0
สกลนคร,มิถุนายน,บริการ,0,0.0
สกลนคร,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,กรกฎาคม,ผลิต,0,0.0
สกลนคร,กรกฎาคม,บริการ,0,0.0
สกลนคร,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,สิงหาคม,ผลิต,0,0.0
สกลนคร,สิงหาคม,บริการ,0,0.0
สกลนคร,กันยายน,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,กันยายน,ผลิต,0,0.0
สกลนคร,กันยายน,บริการ,0,0.0
สกลนคร,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,ตุลาคม,ผลิต,0,0.0
สกลนคร,ตุลาคม,บริการ,0,0.0
สกลนคร,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,พฤศจิกายน,ผลิต,0,0.0
สกลนคร,พฤศจิกายน,บริการ,0,0.0
สกลนคร,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
สกลนคร,ธันวาคม,ผลิต,0,0.0
สกลนคร,ธันวาคม,บริการ,0,0.0
สุรินทร์,มกราคม,ขายส่ง/ขายปลีก,15,18.25
สุรินทร์,มกราคม,ผลิต,0,0.0
สุรินทร์,มกราคม,บริการ,16,26.5
สุรินทร์,กุมภาพันธ์,ขายส่ง/ขายปลีก,11,8.6
สุรินทร์,กุมภาพันธ์,ผลิต,0,0.0
สุรินทร์,กุมภาพันธ์,บริการ,16,42.2
สุรินทร์,มีนาคม,ขายส่ง/ขายปลีก,11,15.9
สุรินทร์,มีนาคม,ผลิต,2,2.0
สุรินทร์,มีนาคม,บริการ,11,10.1
สุรินทร์,เมษายน,ขายส่ง/ขายปลีก,8,13.71
สุรินทร์,เมษายน,ผลิต,2,1.1
สุรินทร์,เมษายน,บริการ,12,18.1
สุรินทร์,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,พฤษภาคม,ผลิต,0,0.0
สุรินทร์,พฤษภาคม,บริการ,0,0.0
สุรินทร์,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,มิถุนายน,ผลิต,0,0.0
สุรินทร์,มิถุนายน,บริการ,0,0.0
สุรินทร์,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,กรกฎาคม,ผลิต,0,0.0
สุรินทร์,กรกฎาคม,บริการ,0,0.0
สุรินทร์,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,สิงหาคม,ผลิต,0,0.0
สุรินทร์,สิงหาคม,บริการ,0,0.0
สุรินทร์,กันยายน,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,กันยายน,ผลิต,0,0.0
สุรินทร์,กันยายน,บริการ,0,0.0
สุรินทร์,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,ตุลาคม,ผลิต,0,0.0
สุรินทร์,ตุลาคม,บริการ,0,0.0
สุรินทร์,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,พฤศจิกายน,ผลิต,0,0.0
สุรินทร์,พฤศจิกายน,บริการ,0,0.0
สุรินทร์,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
สุรินทร์,ธันวาคม,ผลิต,0,0.0
สุรินทร์,ธันวาคม,บริการ,0,0.0
หนองคาย,มกราคม,ขายส่ง/ขายปลีก,13,22.0
หนองคาย,มกราคม,ผลิต,3,2.5
หนองคาย,มกราคม,บริการ,10,14.2
หนองคาย,กุมภาพันธ์,ขายส่ง/ขายปลีก,6,5.0
หนองคาย,กุมภาพันธ์,ผลิต,0,0.0
หนองคาย,กุมภาพันธ์,บริการ,15,14.05
หนองคาย,มีนาคม,ขายส่ง/ขายปลีก,11,9.499999
หนองคาย,มีนาคม,ผลิต,4,4.0
หนองคาย,มีนาคม,บริการ,8,9.0
หนองคาย,เมษายน,ขายส่ง/ขายปลีก,9,7.6
หนองคาย,เมษายน,ผลิต,2,6.0
หนองคาย,เมษายน,บริการ,14,18.305
หนองคาย,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,พฤษภาคม,ผลิต,0,0.0
หนองคาย,พฤษภาคม,บริการ,0,0.0
หนองคาย,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,มิถุนายน,ผลิต,0,0.0
หนองคาย,มิถุนายน,บริการ,0,0.0
หนองคาย,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,กรกฎาคม,ผลิต,0,0.0
หนองคาย,กรกฎาคม,บริการ,0,0.0
หนองคาย,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,สิงหาคม,ผลิต,0,0.0
หนองคาย,สิงหาคม,บริการ,0,0.0
หนองคาย,กันยายน,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,กันยายน,ผลิต,0,0.0
หนองคาย,กันยายน,บริการ,0,0.0
หนองคาย,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,ตุลาคม,ผลิต,0,0.0
หนองคาย,ตุลาคม,บริการ,0,0.0
หนองคาย,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,พฤศจิกายน,ผลิต,0,0.0
หนองคาย,พฤศจิกายน,บริการ,0,0.0
หนองคาย,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
หนองคาย,ธันวาคม,ผลิต,0,0.0
หนองคาย,ธันวาคม,บริการ,0,0.0
หนองบัวลำภู,มกราคม,ขายส่ง/ขายปลีก,4,8.0
หนองบัวลำภู,มกราคม,ผลิต,1,2.0
หนองบัวลำภู,มกราคม,บริการ,7,8.9
หนองบัวลำภู,กุมภาพันธ์,ขายส่ง/ขายปลีก,1,1.0
หนองบัวลำภู,กุมภาพันธ์,ผลิต,0,0.0
หนองบัวลำภู,กุมภาพันธ์,บริการ,4,4.3
หนองบัวลำภู,มีนาคม,ขายส่ง/ขายปลีก,6,13.0
หนองบัวลำภู,มีนาคม,ผลิต,1,0.1
หนองบัวลำภู,มีนาคม,บริการ,4,7.4
หนองบัวลำภู,เมษายน,ขายส่ง/ขายปลีก,6,5.6
หนองบัวลำภู,เมษายน,ผลิต,0,0.0
หนองบัวลำภู,เมษายน,บริการ,3,0.706
หนองบัวลำภู,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
หนองบัวลำภู,พฤษภาคม,ผลิต,0,0.0
หนองบัวลำภู,พฤษภาคม,บริการ,0,0.0
หนองบัวลำภู,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
หนองบัวลำภู,มิถุนายน,ผลิต,0,0.0
หนองบัวลำภู,มิถุนายน,บริการ,0,0.0
หนองบัวลำภู,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
หนองบัวลำภู,กรกฎาคม,ผลิต,0,0.0
หนองบัวลำภู,กรกฎาคม,บริการ,0,0.0
หนองบัวลำภู,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
หนองบัวลำภู,สิงหาคม,ผลิต,0,0.0
หนองบัวลำภู,สิงหาคม,บริการ,0,0.0
หนองบัวลำภู,กันยายน,ขายส่ง/ขายปลีก,0,0.0
หนองบัวลำภู,กันยายน,ผลิต,0,0.0
หนองบัวลำภู,กันยายน,บริการ,0,0.0
