province,month,objective,p_esta,m_esta
มุกดาหาร,ตุลาคม,บริการ,14,34.5
มุกดาหาร,พฤศจิกายน,ขายส่ง/ขายปลีก,4,7.6
มุกดาหาร,พฤศจิกายน,ผลิต,1,3.0
มุกดาหาร,พฤศจิกายน,บริการ,5,8.9
มุกดาหาร,ธันวาคม,ขายส่ง/ขายปลีก,3,2.1
มุกดาหาร,ธันวาคม,ผลิต,0,0.0
มุกดาหาร,ธันวาคม,บริการ,4,5.101
ยโสธร,มกราคม,ขายส่ง/ขายปลีก,4,7.0
ยโสธร,มกราคม,ผลิต,3,3.5
ยโสธร,มกราคม,บริการ,10,17.5
ยโสธร,กุมภาพันธ์,ขายส่ง/ขายปลีก,5,12.5
ยโสธร,กุมภาพันธ์,ผลิต,2,5.5
ยโสธร,กุมภาพันธ์,บริการ,13,17.5
ยโสธร,มีนาคม,ขายส่ง/ขายปลีก,0,0.0
ยโสธร,มีนาคม,ผลิต,1,1.0
ยโสธร,มีนาคม,บริการ,7,10.5
ยโสธร,เมษายน,ขายส่ง/ขายปลีก,1,1.0
ยโสธร,เมษายน,ผลิต,0,0.0
ยโสธร,เมษายน,บริการ,7,8.735
ยโสธร,พฤษภาคม,ขายส่ง/ขายปลีก,2,2.0
ยโสธร,พฤษภาคม,ผลิต,3,6.5
ยโสธร,พฤษภาคม,บริการ,4,7.3
ยโสธร,มิถุนายน,ขายส่ง/ขายปลีก,4,5.5
ยโสธร,มิถุนายน,ผลิต,0,0.0
ยโสธร,มิถุนายน,บริการ,8,8.51
ยโสธร,กรกฎาคม,ขายส่ง/ขายปลีก,10,8.515
ยโสธร,กรกฎาคม,ผลิต,2,6.0
ยโสธร,กรกฎาคม,บริการ,7,11.5
ยโสธร,สิงหาคม,ขายส่ง/ขายปลีก,4,5.0
ยโสธร,สิงหาคม,ผลิต,0,0.0
ยโสธร,สิงหาคม,บริการ,10,23.55
ยโสธร,กันยายน,ขายส่ง/ขายปลีก,3,4.0
ยโสธร,กันยายน,ผลิต,1,5.0
ยโสธร,กันยายน,บริการ,10,19.6
ยโสธร,ตุลาคม,ขายส่ง/ขายปลีก,6,5.45
ยโสธร,ตุลาคม,ผลิต,1,0.25
ยโสธร,ตุลาคม,บริการ,5,15.5
ยโสธร,พฤศจิกายน,ขายส่ง/ขายปลีก,6,13.2
ยโสธร,พฤศจิกายน,ผลิต,0,0.0
ยโสธร,พฤศจิกายน,บริการ,7,17.0
ยโสธร,ธันวาคม,ขายส่ง/ขายปลีก,5,8.9
ยโสธร,ธันวาคม,ผลิต,0,0.0
ยโสธร,ธันวาคม,บริการ,3,3.0
ร้อยเอ็ด,มกราคม,ขายส่ง/ขายปลีก,11,13.705
ร้อยเอ็ด,มกราคม,ผลิต,7,17.0
ร้อยเอ็ด,มกราคม,บริการ,23,32.85
ร้อยเอ็ด,กุมภาพันธ์,ขายส่ง/ขายปลีก,14,22.0
ร้อยเอ็ด,กุมภาพันธ์,ผลิต,2,1.3
ร้อยเอ็ด,กุมภาพันธ์,บริการ,17,29.45
ร้อยเอ็ด,มีนาคม,ขายส่ง/ขายปลีก,19,22.4
ร้อยเอ็ด,มีนาคม,ผลิต,2,2.0
ร้อยเอ็ด,มีนาคม,บริการ,15,20.14
ร้อยเอ็ด,เมษายน,ขายส่ง/ขายปลีก,18,25.5
ร้อยเอ็ด,เมษายน,ผลิต,1,1.0
ร้อยเอ็ด,เมษายน,บริการ,20,50.5
ร้อยเอ็ด,พฤษภาคม,ขายส่ง/ขายปลีก,10,20.5
ร้อยเอ็ด,พฤษภาคม,ผลิต,2,1.3
ร้อยเอ็ด,พฤษภาคม,บริการ,10,19.2
ร้อยเอ็ด,มิถุนายน,ขายส่ง/ขายปลีก,14,30.51
ร้อยเอ็ด,มิถุนายน,ผลิต,10,18.51
ร้อยเอ็ด,มิถุนายน,บริการ,7,8.5
ร้อยเอ็ด,กรกฎาคม,ขายส่ง/ขายปลีก,13,23.0
ร้อยเอ็ด,กรกฎาคม,ผลิต,4,0.62002
ร้อยเอ็ด,กรกฎาคม,บริการ,28,66.8
ร้อยเอ็ด,สิงหาคม,ขายส่ง/ขายปลีก,11,10.3
ร้อยเอ็ด,สิงหาคม,ผลิต,4,4.0
ร้อยเอ็ด,สิงหาคม,บริการ,14,22.3
ร้อยเอ็ด,กันยายน,ขายส่ง/ขายปลีก,16,17.4
ร้อยเอ็ด,กันยายน,ผลิต,3,8.0
ร้อยเอ็ด,กันยายน,บริการ,26,31.85
ร้อยเอ็ด,ตุลาคม,ขายส่ง/ขายปลีก,16,36.4
ร้อยเอ็ด,ตุลาคม,ผลิต,3,9.0
ร้อยเอ็ด,ตุลาคม,บริการ,16,21.2
ร้อยเอ็ด,พฤศจิกายน,ขายส่ง/ขายปลีก,12,20.35
ร้อยเอ็ด,พฤศจิกายน,ผลิต,3,2.025
ร้อยเอ็ด,พฤศจิกายน,บริการ,7,19.3
ร้อยเอ็ด,ธันวาคม,ขายส่ง/ขายปลีก,4,6.6
ร้อยเอ็ด,ธันวาคม,ผลิต,2,6.0
ร้อยเอ็ด,ธันวาคม,บริการ,15,27.9
เลย,มกราคม,ขายส่ง/ขายปลีก,12,25.05
เลย,มกราคม,ผลิต,1,1.0
เลย,มกราคม,บริการ,15,13.7
เลย,กุมภาพันธ์,ขายส่ง/ขายปลีก,11,30.0
เลย,กุมภาพันธ์,ผลิต,0,0.0
เลย,กุมภาพันธ์,บริการ,9,8.13
เลย,มีนาคม,ขายส่ง/ขายปลีก,5,5.0
เลย,มีนาคม,ผลิต,1,1.0
เลย,มีนาคม,บริการ,6,5.1
เลย,เมษายน,ขายส่ง/ขายปลีก,12,39.1
เลย,เมษายน,ผลิต,2,0.3
เลย,เมษายน,บริการ,9,20.52
เลย,พฤษภาคม,ขายส่ง/ขายปลีก,11,40.0
เลย,พฤษภาคม,ผลิต,0,0.0
เลย,พฤษภาคม,บริการ,9,12.1
เลย,มิถุนายน,ขายส่ง/ขายปลีก,12,24.65
เลย,มิถุนายน,ผลิต,0,0.0
เลย,มิถุนายน,บริการ,12,17.0
เลย,กรกฎาคม,ขายส่ง/ขายปลีก,12,12.6
เลย,กรกฎาคม,ผลิต,0,0.0
เลย,กรกฎาคม,บริการ,7,13.3636
เลย,สิงหาคม,ขายส่ง/ขายปลีก,11,13.2
เลย,สิงหาคม,ผลิต,2,2.0
เลย,สิงหาคม,บริการ,6,9.1
เลย,กันยายน,ขายส่ง/ขายปลีก,9,15.0
เลย,กันยายน,ผลิต,1,0.1
เลย,กันยายน,บริการ,9,7.05
เลย,ตุลาคม,ขายส่ง/ขายปลีก,15,14.35
เลย,ตุลาคม,ผลิต,1,1.0
เลย,ตุลาคม,บริการ,14,18.55
เลย,พฤศจิกายน,ขายส่ง/ขายปลีก,5,5.0
เลย,พฤศจิกายน,ผลิต,0,0.0
เลย,พฤศจิกายน,บริการ,7,5.25
เลย,ธันวาคม,ขายส่ง/ขายปลีก,3,8.0
เลย,ธันวาคม,ผลิต,0,0.0
เลย,ธันวาคม,บริการ,6,5.15
ศรีสะเกษ,มกราคม,ขายส่ง/ขายปลีก,7,14.8
ศรีสะเกษ,มกราคม,ผลิต,2,6.0
ศรีสะเกษ,มกราคม,บริการ,14,23.75
ศรีสะเกษ,กุมภาพันธ์,ขายส่ง/ขายปลีก,10,7.9
ศรีสะเกษ,กุมภาพันธ์,ผลิต,3,3.5
ศรีสะเกษ,กุมภาพันธ์,บริการ,18,27.3
ศรีสะเกษ,มีนาคม,ขายส่ง/ขายปลีก,12,18.2
ศรีสะเกษ,มีนาคม,ผลิต,1,0.1
ศรีสะเกษ,มีนาคม,บริการ,8,9.0
ศรีสะเกษ,เมษายน,ขายส่ง/ขายปลีก,7,10.6
ศรีสะเกษ,เมษายน,ผลิต,2,6.0
ศรีสะเกษ,เมษายน,บริการ,10,9.0
ศรีสะเกษ,พฤษภาคม,ขายส่ง/ขายปลีก,7,6.4
ศรีสะเกษ,พฤษภาคม,ผลิต,3,6.0
ศรีสะเกษ,พฤษภาคม,บริการ,14,16.5
ศรีสะเกษ,มิถุนายน,ขายส่ง/ขายปลีก,9,18.2
ศรีสะเกษ,มิถุนายน,ผลิต,3,3.0
ศรีสะเกษ,มิถุนายน,บริการ,17,30.75
ศรีสะเกษ,กรกฎาคม,ขายส่ง/ขายปลีก,8,14.8
ศรีสะเกษ,กรกฎาคม,ผลิต,2,2.2
ศรีสะเกษ,กรกฎาคม,บริการ,9,12.5
ศรีสะเกษ,สิงหาคม,ขายส่ง/ขายปลีก,15,18.2
ศรีสะเกษ,สิงหาคม,ผลิต,1,1.0
ศรีสะเกษ,สิงหาคม,บริการ,7,10.2
ศรีสะเกษ,กันยายน,ขายส่ง/ขายปลีก,12,14.65
ศรีสะเกษ,กันยายน,ผลิต,1,1.0
ศรีสะเกษ,กันยายน,บริการ,16,14.8
ศรีสะเกษ,ตุลาคม,ขายส่ง/ขายปลีก,11,12.1
ศรีสะเกษ,ตุลาคม,ผลิต,3,23.05
ศรีสะเกษ,ตุลาคม,บริการ,12,43.1
ศรีสะเกษ,พฤศจิกายน,ขายส่ง/ขายปลีก,16,17.4
